Product_Display_Name,String_Id,GUID,Service_Plan_Name,Service_Plan_Id,Service_Plans_Included_Friendly_Names
Enterprise Mobility + Security G5 GCC,EMSPREMIUM_GOV,8a180c2b-f4cf-4d44-897c-3d32acc4a60b,ADALLOM_S_STANDALONE,2e2ddb96-6af9-4b1d-a3f0-d6ecfd22edb2,Microsoft Cloud App Security
Enterprise Mobility + Security G5 GCC,EMSPREMIUM_GOV,8a180c2b-f4cf-4d44-897c-3d32acc4a60b,ATA,14ab5db5-e6c4-4b20-b4bc-13e36fd2227f,Microsoft Defender for Identity
Enterprise Mobility + Security G5 GCC,EMSPREMIUM_GOV,8a180c2b-f4cf-4d44-897c-3d32acc4a60b,INTUNE_A,c1ec4a95-1f05-45b3-a911-aa3fa01094f5,Microsoft Intune
Exchange Enterprise CAL Services (EOP DLP),EOP_ENTERPRISE_PREMIUM,e8ecdf70-47a8-4d39-9d15-093624b7f640,EOP_ENTERPRISE_PREMIUM,75badc48-628e-4446-8460-41344d73abd6,Exchange Enterprise CAL Services (EOP DLP)
Exchange Enterprise CAL Services (EOP DLP),EOP_ENTERPRISE_PREMIUM,e8ecdf70-47a8-4d39-9d15-093624b7f640,RMS_S_ENTERPRISE,bea4c11e-220a-4e6d-8eb8-8ea15d019f90,Microsoft Entra Rights
Exchange Online (Plan 1),EXCHANGESTANDARD,4b9405b0-7788-4568-add1-99614e613b69,EXCHANGE_S_STANDARD,9aaf7827-d63c-4b61-89c3-182f06f82e5c,Exchange Online (Plan 1)
Exchange Online (Plan 1),EXCHANGESTANDARD,4b9405b0-7788-4568-add1-99614e613b69,INTUNE_O365,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Exchange Online (Plan 1),EXCHANGESTANDARD,4b9405b0-7788-4568-add1-99614e613b69,BPOS_S_TODO_1,5e62787c-c316-451f-b873-1d05acd4d12c,To-Do (Plan 1)
Exchange Online (Plan 1) for Alumni with Yammer,EXCHANGESTANDARD_ALUMNI,aa0f9eb7-eff2-4943-8424-226fb137fcad,EXCHANGE_S_STANDARD,9aaf7827-d63c-4b61-89c3-182f06f82e5c,Exchange Online (Plan 1)
Exchange Online (Plan 1) for Alumni with Yammer,EXCHANGESTANDARD_ALUMNI,aa0f9eb7-eff2-4943-8424-226fb137fcad,INTUNE_O365,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Exchange Online (Plan 1) for Alumni with Yammer,EXCHANGESTANDARD_ALUMNI,aa0f9eb7-eff2-4943-8424-226fb137fcad,YAMMER_EDU,2078e8df-cff6-4290-98cb-5408261a760a,Yammer for Academic
Exchange Online (Plan 1) for Students,EXCHANGESTANDARD_STUDENT,ad2fe44a-915d-4e2b-ade1-6766d50a9d9c,EXCHANGE_S_STANDARD,9aaf7827-d63c-4b61-89c3-182f06f82e5c,Exchange Online (Plan 1)
Exchange Online (Plan 1) for Students,EXCHANGESTANDARD_STUDENT,ad2fe44a-915d-4e2b-ade1-6766d50a9d9c,INTUNE_O365,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Exchange Online (Plan 1) for Students,EXCHANGESTANDARD_STUDENT,ad2fe44a-915d-4e2b-ade1-6766d50a9d9c,BPOS_S_TODO_1,5e62787c-c316-451f-b873-1d05acd4d12c,To-Do (Plan 1)
Exchange Online (Plan 1) for Students,EXCHANGESTANDARD_STUDENT,ad2fe44a-915d-4e2b-ade1-6766d50a9d9c,RMS_S_BASIC,31cf2cfc-6b0d-4adc-a336-88b724ed8122,Microsoft Azure Rights Management Service
Exchange Online (Plan 1) for GCC,EXCHANGESTANDARD_GOV,f37d5ebf-4bf1-4aa2-8fa3-50c51059e983,EXCHANGE_S_STANDARD_GOV,e9b4930a-925f-45e2-ac2a-3f7788ca6fdd,Exchange Online (Plan 1) for Government
Exchange Online (Plan 1) for GCC,EXCHANGESTANDARD_GOV,f37d5ebf-4bf1-4aa2-8fa3-50c51059e983,INTUNE_O365,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Exchange Online (Plan 2) for GCC,EXCHANGEENTERPRISE_GOV,7be8dc28-4da4-4e6d-b9b9-c60f2806df8a,EXCHANGE_S_ENTERPRISE_GOV,8c3069c0-ccdb-44be-ab77-986203a67df2,Exchange Online (Plan 2) for Government
Exchange Online (Plan 2) for GCC,EXCHANGEENTERPRISE_GOV,7be8dc28-4da4-4e6d-b9b9-c60f2806df8a,INTUNE_O365,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Exchange Online (Plan 2),EXCHANGEENTERPRISE,19ec0d23-8335-4cbd-94ac-6050e30712fa,EXCHANGE_S_ENTERPRISE,efb87545-963c-4e0d-99df-69c6916d9eb0,EXCHANGE ONLINE (PLAN 2)
Exchange Online (Plan 2) for Faculty,EXCHANGEENTERPRISE_FACULTY,0b7b15a8-7fd2-4964-bb96-5a566d4e3c15,EXCHANGE_S_ENTERPRISE,efb87545-963c-4e0d-99df-69c6916d9eb0,Exchange Online (Plan 2)
Exchange Online (Plan 2) for Faculty,EXCHANGEENTERPRISE_FACULTY,0b7b15a8-7fd2-4964-bb96-5a566d4e3c15,INTUNE_O365,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Exchange Online (Plan 2) for Faculty,EXCHANGEENTERPRISE_FACULTY,0b7b15a8-7fd2-4964-bb96-5a566d4e3c15,BPOS_S_TODO_1,5e62787c-c316-451f-b873-1d05acd4d12c,To-Do (Plan 1)
Exchange Online (Plan 2) for Faculty,EXCHANGEENTERPRISE_FACULTY,0b7b15a8-7fd2-4964-bb96-5a566d4e3c15,RMS_S_BASIC,31cf2cfc-6b0d-4adc-a336-88b724ed8122,Microsoft Azure Rights Management Service
Exchange Online Archiving for Exchange Online,EXCHANGEARCHIVE_ADDON,ee02fd1b-340e-4a4b-b355-4a514e4c8943,EXCHANGE_S_ARCHIVE_ADDON,176a09a6-7ec5-4039-ac02-b2791c6ba793,EXCHANGE ONLINE ARCHIVING FOR EXCHANGE ONLINE
Exchange Online Archiving for Exchange Server,EXCHANGEARCHIVE,90b5e015-709a-4b8b-b08e-3200f994494c,EXCHANGE_S_ARCHIVE,da040e0a-b393-4bea-bb76-928b3fa1cf5a,EXCHANGE ONLINE ARCHIVING FOR EXCHANGE SERVER
Exchange Online Essentials (ExO P1 Based),EXCHANGEESSENTIALS,7fc0182e-d107-4556-8329-7caaa511197b,EXCHANGE_S_STANDARD,9aaf7827-d63c-4b61-89c3-182f06f82e5c,EXCHANGE ONLINE (PLAN 1)
Exchange Online Essentials,EXCHANGE_S_ESSENTIALS,e8f81a67-bd96-4074-b108-cf193eb9433b,EXCHANGE_S_ESSENTIALS,1126bef5-da20-4f07-b45e-ad25d2581aa8,EXCHANGE ESSENTIALS
Exchange Online Essentials,EXCHANGE_S_ESSENTIALS,e8f81a67-bd96-4074-b108-cf193eb9433b,BPOS_S_TODO_1,5e62787c-c316-451f-b873-1d05acd4d12c,TO-DO (PLAN 1)
Exchange Online Kiosk,EXCHANGEDESKLESS,80b2d799-d2ba-4d2a-8842-fb0d0f3a4b82,EXCHANGE_S_DESKLESS,4a82b400-a79f-41a4-b4e2-e94f5787b113,EXCHANGE ONLINE KIOSK
Exchange Online POP,EXCHANGETELCO,cb0a98a8-11bc-494c-83d9-c1b1ac65327e,EXCHANGE_B_STANDARD,90927877-dcff-4af6-b346-2332c0b15bb7,EXCHANGE ONLINE POP
Exchange Online Protection,EOP_ENTERPRISE,45a2423b-e884-448d-a831-d9e139c52d2f,EOP_ENTERPRISE,326e2b78-9d27-42c9-8509-46c827743a17,Exchange Online Protection
Flow Plan 1 for Government,FLOW_P1_GOV,2b3b0c87-36af-4d15-8124-04a691cc2546,EXCHANGE_S_FOUNDATION_GOV,922ba911-5694-4e99-a794-73aed9bfeec8,Exchange Foundation for Government
Flow Plan 1 for Government,FLOW_P1_GOV,2b3b0c87-36af-4d15-8124-04a691cc2546,DYN365_CDS_P1_GOV,ce361df2-f2a5-4713-953f-4050ba09aad8,Common Data Service for Government
Flow Plan 1 for Government,FLOW_P1_GOV,2b3b0c87-36af-4d15-8124-04a691cc2546,FLOW_P1_GOV,774da41c-a8b3-47c1-8322-b9c1ab68be9f,Power Automate (Plan 1) for Government
Intune,INTUNE_A,061f9ace-7d42-4136-88ac-31dc755f143f,INTUNE_A,c1ec4a95-1f05-45b3-a911-aa3fa01094f5,MICROSOFT INTUNE
Intune for Education,INTUNE_EDU,d9d89b70-a645-4c24-b041-8d3cb1884ec7,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Intune for Education,INTUNE_EDU,d9d89b70-a645-4c24-b041-8d3cb1884ec7,AAD_EDU,3a3976ce-de18-4a87-a78e-5e9245e252df,Microsoft Entra ID for Education
Intune for Education,INTUNE_EDU,d9d89b70-a645-4c24-b041-8d3cb1884ec7,INTUNE_A,c1ec4a95-1f05-45b3-a911-aa3fa01094f5,Microsoft Intune
Intune for Education,INTUNE_EDU,d9d89b70-a645-4c24-b041-8d3cb1884ec7,INTUNE_EDU,da24caf9-af8e-485c-b7c8-e73336da2693,Microsoft Intune for Education
Intune for Education,INTUNE_EDU,d9d89b70-a645-4c24-b041-8d3cb1884ec7,WINDOWS_STORE,a420f25f-a7b3-4ff5-a9d0-5d58f73b537d,Windows Store Service
Microsoft Dynamics AX7 User Trial,AX7_USER_TRIAL,fcecd1f9-a91e-488d-a918-a96cdb6ce2b0,ERP_TRIAL_INSTANCE,e2f705fd-2468-4090-8c58-fad6e6b1e724,Dynamics 365 Operations Trial Environment
Microsoft Dynamics AX7 User Trial,AX7_USER_TRIAL,fcecd1f9-a91e-488d-a918-a96cdb6ce2b0,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Microsoft Dynamics CRM Online Basic for Government,CRMPLAN2_GCC,3856cd1b-8033-458e-8d0f-9909ec6e6e6d,CRMPLAN2_GCC,3d53f6d9-d6e0-45c1-9575-6acd77692584,Microsoft Dynamics CRM Online Government Basic
Microsoft Dynamics CRM Online Basic for Government,CRMPLAN2_GCC,3856cd1b-8033-458e-8d0f-9909ec6e6e6d,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Microsoft Dynamics CRM Online Basic for Government,CRMPLAN2_GCC,3856cd1b-8033-458e-8d0f-9909ec6e6e6d,FLOW_DYN_APPS_GOV,2c6af4f1-e7b6-4d59-bbc8-eaa884f42d69,Power Automate for Dynamics 365 for Government
Microsoft Dynamics CRM Online Basic for Government,CRMPLAN2_GCC,3856cd1b-8033-458e-8d0f-9909ec6e6e6d,POWERAPPS_DYN_APPS_GOV,3089c02b-e533-4b73-96a5-01fa648c3c3c,PowerApps for Dynamics 365 for Government
Microsoft Dynamics CRM Online for Government,CRMSTANDARD_GCC,ba051a1a-4c3d-4ccd-9890-6fa6a4e696e7,CRMSTANDARD_GCC,2b8c7c8c-9db5-44a5-a1dd-f4aa5b97b372,Microsoft Dynamics CRM Online Professional for Government
Microsoft Dynamics CRM Online for Government,CRMSTANDARD_GCC,ba051a1a-4c3d-4ccd-9890-6fa6a4e696e7,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Microsoft Dynamics CRM Online for Government,CRMSTANDARD_GCC,ba051a1a-4c3d-4ccd-9890-6fa6a4e696e7,FLOW_DYN_APPS_GOV,2c6af4f1-e7b6-4d59-bbc8-eaa884f42d69,Power Automate for Dynamics 365 for Government
Microsoft Dynamics CRM Online for Government,CRMSTANDARD_GCC,ba051a1a-4c3d-4ccd-9890-6fa6a4e696e7,POWERAPPS_DYN_APPS_GOV,3089c02b-e533-4b73-96a5-01fa648c3c3c,PowerApps for Dynamics 365 for Government
Microsoft Azure Multi-Factor Authentication,MFA_STANDALONE,cb2020b1-d8f6-41c0-9acd-8ff3d6d7831b,EXCHANGE_S_FOUNDATION,113feb6c-3fe4-4440-bddc-54d774bf0318,Exchange Foundation
Microsoft Azure Multi-Factor Authentication,MFA_STANDALONE,cb2020b1-d8f6-41c0-9acd-8ff3d6d7831b,MFA_PREMIUM,8a256a2b-b617-496d-b51b-e76466e88db0,Microsoft Azure Multi-Factor Authentication
Microsoft Defender for Office 365 (Plan 2),THREAT_INTELLIGENCE,3dd6cf57-d688-4eed-ba52-9e40b5468c3e,MTP,bf28f719-7844-4079-9c78-c1307898e192,Microsoft 365 Defender
Microsoft Defender for Office 365 (Plan 2),THREAT_INTELLIGENCE,3dd6cf57-d688-4eed-ba52-9e40b5468c3e,ATP_ENTERPRISE,f20fedf3-f3c3-43c3-8267-2bfdd51c0939,Microsoft Defender for Office 365 (Plan 1)
Microsoft Defender for Office 365 (Plan 2),THREAT_INTELLIGENCE,3dd6cf57-d688-4eed-ba52-9e40b5468c3e,THREAT_INTELLIGENCE,8e0c0a52-6a6c-4d40-8370-dd62790dcd70,Microsoft Defender for Office 365 (Plan 2)
Microsoft 365 A1,M365EDU_A1,b17653a4-2443-4e8c-a550-18249dda78bb,AAD_EDU,3a3976ce-de18-4a87-a78e-5e9245e252df,Microsoft Entra ID for Education
Microsoft 365 A1,M365EDU_A1,b17653a4-2443-4e8c-a550-18249dda78bb,INTUNE_EDU,da24caf9-af8e-485c-b7c8-e73336da2693,Intune for Education
Microsoft 365 A1,M365EDU_A1,b17653a4-2443-4e8c-a550-18249dda78bb,INTUNE_A,c1ec4a95-1f05-45b3-a911-aa3fa01094f5,Microsoft Intune
Microsoft 365 A1,M365EDU_A1,b17653a4-2443-4e8c-a550-18249dda78bb,WINDOWS_STORE,a420f25f-a7b3-4ff5-a9d0-5d58f73b537d,Windows Store Service
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,AAD_BASIC_EDU,1d0f309f-fdf9-4b2a-9ae7-9c48b91f1426,Microsoft Entra ID Basic for Education
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,RMS_S_ENTERPRISE,bea4c11e-220a-4e6d-8eb8-8ea15d019f90,Azure Rights Management
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,CDS_O365_P2,95b76021-6a53-4741-ab8b-1d1f3d66a95a,Common Data Service for Teams
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,EducationAnalyticsP1,a9b86446-fa4e-498f-a92a-41b447e03337,Education Analytics
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,EXCHANGE_S_ENTERPRISE,efb87545-963c-4e0d-99df-69c6916d9eb0,Exchange Online (Plan 2)
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,INFORMATION_BARRIERS,c4801e8a-cb58-4c35-aca6-f2dcc106f287,Information Barriers
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,ContentExplorer_Standard,2b815d45-56e4-4e3a-b65c-66cb9175b560,Information Protection and Governance Analytics – Standard
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,MIP_S_CLP1,5136a095-5cf0-4aff-bec3-e84448b38ea5,Information Protection for Office 365 - Standard
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,MYANALYTICS_P2,33c4f319-9bdd-48d6-9c4d-410b750a4a5a,Insights by MyAnalytics
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,OFFICESUBSCRIPTION,43de0ff5-c92c-492b-9116-175376d08c38,Microsoft 365 Apps for enterprise
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,MICROSOFTBOOKINGS,199a5c09-e0ca-4e37-8f7c-b05d533e1ea2,Microsoft Bookings
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,MDE_LITE,292cc034-7b7c-4950-aaf5-943befd3f1d4,Microsoft Defender for Endpoint Plan 1
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,OFFICE_FORMS_PLAN_2,9b5de886-f035-4ff2-b3d8-c9127bea3620,Microsoft Forms (Plan 2)
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,KAIZALA_O365_P3,aebd3021-9f8f-4bf8-bbe3-0ed2f4f047a1,Microsoft Kaizala Pro
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,PROJECTWORKMANAGEMENT,b737dad2-2f6c-4c65-90e3-ca563267e8b9,Microsoft Planner
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,MICROSOFT_SEARCH,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,Deskless,8c7d2df8-86f0-4902-b2ed-a0458298f3b3,Microsoft StaffHub
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,STREAM_O365_E3,9e700747-8b1d-45e5-ab8d-ef187ceec156,Microsoft Stream for Office 365 E3
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,TEAMS1,57ff2da0-773e-42df-b2af-ffb7a2317929,Microsoft Teams
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,MINECRAFT_EDUCATION_EDITION,4c246bbc-f513-4311-beff-eba54c353256,Minecraft Education Edition
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,INTUNE_O365,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,Nucleus,db4d623d-b514-490b-b7ef-8885eee514de,Nucleus
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,ADALLOM_S_O365,8c098270-9dd4-4350-9b30-ba4703f3b36b,Office 365 Cloud App Security
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,SHAREPOINTWAC_EDU,e03c7e47-402c-463c-ab25-949079bedb21,Office for the Web for Education
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,PROJECT_O365_P2,31b4e2fc-4cd6-4e7d-9c1b-41407303bd66,Project for Office (Plan E3)
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,SCHOOL_DATA_SYNC_P2,500b6a2a-7a50-4f40-b5f9-160e5b8c2f48,School Data Sync (Plan 2)
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,SHAREPOINTENTERPRISE_EDU,63038b2c-28d0-45f6-bc36-33062963b498,SharePoint (Plan 2) for Education
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,MCOSTANDARD,0feaeb32-d00e-4d66-bd5a-43b5b83db82c,Skype for Business Online (Plan 2)
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,SWAY,a23b959c-7ce8-4e57-9140-b90eb88a9e97,Sway
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,BPOS_S_TODO_2,c87f142c-d1e9-4363-8630-aaea9c4d9ae5,To-Do (Plan 2)
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,VIVA_LEARNING_SEEDED,b76fb638-6ba6-402a-b9f9-83d28acb3d86,Viva Learning Seeded
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,WHITEBOARD_PLAN2,94a54592-cd8b-425e-87c6-97868b000b91,Whiteboard (Plan 2)
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,YAMMER_EDU,2078e8df-cff6-4290-98cb-5408261a760a,Yammer for Academic
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,UNIVERSAL_PRINT_01,795f6fe0-cc4d-4773-b050-5dde4dc704c9,Universal Print
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,Virtualization Rights for Windows 10 (E3/E5+VDA),e7c91390-7625-45be-94e0-e16907e03118,Windows 10/11 Enterprise
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,WINDOWSUPDATEFORBUSINESS_DEPLOYMENTSERVICE,7bf960f6-2cd9-443a-8046-5dbff9558365,Windows Update for Business Deployment Service
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,AAD_PREMIUM,41781fb2-bc02-4b7c-bd55-b576c07bb09d,Microsoft Entra ID P1
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,RMS_S_PREMIUM,6c57d4b6-3b23-47a5-9bc9-69f17b4947b3,Azure Information Protection Premium P1
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,DYN365_CDS_O365_P2,4ff01e01-1ba7-4d71-8cf8-ce96c3bbcf14,Common Data Service
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,MFA_PREMIUM,8a256a2b-b617-496d-b51b-e76466e88db0,Microsoft Azure Multi-Factor Authentication
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,ADALLOM_S_DISCOVERY,932ad362-64a8-4783-9106-97849a1a30b9,Microsoft Defender for Cloud Apps Discovery
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,INTUNE_A,c1ec4a95-1f05-45b3-a911-aa3fa01094f5,Microsoft Intune
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,INTUNE_EDU,da24caf9-af8e-485c-b7c8-e73336da2693,Microsoft Intune for Education
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,POWERAPPS_O365_P2,c68f8d98-5534-41c8-bf36-22fa496fa792,Power Apps for Office 365
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,FLOW_O365_P2,76846ad7-7776-4c40-a281-a386362dd1b9,Power Automate for Office 365
Microsoft 365 A3 for Faculty,M365EDU_A3_FACULTY,4b590615-0888-425a-a965-b3bf7789848d,POWER_VIRTUAL_AGENTS_O365_P2,041fe683-03e4-45b6-b1af-c0cdc516daee,Power Virtual Agents for Office 365
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,AAD_BASIC_EDU,1d0f309f-fdf9-4b2a-9ae7-9c48b91f1426,Microsoft Entra ID Basic for Education
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,RMS_S_ENTERPRISE,bea4c11e-220a-4e6d-8eb8-8ea15d019f90,Azure Rights Management
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,CDS_O365_P2,95b76021-6a53-4741-ab8b-1d1f3d66a95a,Common Data Service for Teams
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,EducationAnalyticsP1,a9b86446-fa4e-498f-a92a-41b447e03337,Education Analytics
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,EXCHANGE_S_ENTERPRISE,efb87545-963c-4e0d-99df-69c6916d9eb0,Exchange Online (Plan 2)
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,INFORMATION_BARRIERS,c4801e8a-cb58-4c35-aca6-f2dcc106f287,Information Barriers
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,ContentExplorer_Standard,2b815d45-56e4-4e3a-b65c-66cb9175b560,Information Protection and Governance Analytics – Standard
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,MIP_S_CLP1,5136a095-5cf0-4aff-bec3-e84448b38ea5,Information Protection for Office 365 - Standard
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,MYANALYTICS_P2,33c4f319-9bdd-48d6-9c4d-410b750a4a5a,Insights by MyAnalytics
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,OFFICESUBSCRIPTION,43de0ff5-c92c-492b-9116-175376d08c38,Microsoft 365 Apps for enterprise
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,MICROSOFTBOOKINGS,199a5c09-e0ca-4e37-8f7c-b05d533e1ea2,Microsoft Bookings
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,MDE_LITE,292cc034-7b7c-4950-aaf5-943befd3f1d4,Microsoft Defender for Endpoint Plan 1
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,OFFICE_FORMS_PLAN_2,9b5de886-f035-4ff2-b3d8-c9127bea3620,Microsoft Forms (Plan 2)
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,KAIZALA_O365_P3,aebd3021-9f8f-4bf8-bbe3-0ed2f4f047a1,Microsoft Kaizala Pro
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,PROJECTWORKMANAGEMENT,b737dad2-2f6c-4c65-90e3-ca563267e8b9,Microsoft Planner
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,MICROSOFT_SEARCH,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,Deskless,8c7d2df8-86f0-4902-b2ed-a0458298f3b3,Microsoft StaffHub
Microsoft 365 A3 for Students,M365EDU_A3_STUDENT,7cfd9a2b-e110-4c39-bf20-c6a3f36a3121,STREAM_O365_E3,9e700747-8b1d-45e5-ab8d-ef187ceec156,Microsoft Stream for Office 365 E3
